BiGG_ID,CF_CD,MF_CD,Healthy
8706_AT1,5.86086357,9.811504429,22.34837782
8707_AT1,15.76159052,10.50333915,7.780926605
8708_AT1,16.29038712,8.778970789,22.99011224
8714_AT1,9.458182582,7.917182154,16.64368446
873_AT1,23.23738308,38.52131867,35.0854966
8733_AT1,0.996757546,19.27287414,26.46089802
874_AT1,57.95579835,8.185126295,67.93189039
875_AT1,10.1052399,11.09961335,8.880872622
8760_AT1,3.491695927,21.47491634,32.70428136
8776_AT1,6.005616631,12.40687881,10.79486941
8789_AT1,22.42736659,6.451898454,11.07231024
8790_AT1,4.102793634,62.20413627,4.958227442
8801_AT1,0.363274061,7.99747437,0
8802_AT1,0.708435239,170.2070414,15.44954008
8803_AT1,1.817343398,5.955465104,72.41317932
8813_AT1,0,114.4430195,3.876938508
8818_AT1,7.306045784,3.477515777,21.65350943
8821_AT1,2.410414243,42.58452838,11.9528911
8824_AT1,25.53956808,7.751552943,7.920387994
883_AT1,8.10164851,23.81132068,0.882543235
8833_AT1,13.77788047,53.665827,12.01449727
8836_AT1,32.81227585,2.239126616,5.654774549
8854_AT1,35.6970583,24.30679765,8.848682651
8867_AT1,11.71695159,2.496279969,18.56968606
8869_AT1,0.571016489,6.60135498,13.40871898
8871_AT1,4.908499987,16.16192613,6.669558382
8875_AT1,21.30258929,2.443526131,75.48378832
8876_AT1,7.668980448,66.52730892,11.38048664
8877_AT1,11.48531583,4.254984562,21.99212637
8879_AT1,10.83532949,4.477788236,2.646302231
8884_AT1,5.802862734,68.96793461,22.02583198
8897_AT1,17.18997258,4.770735755,14.49760147
8898_AT1,6.798533689,53.04752873,11.16753625
8908_AT1,0.33941195,63.97947272,25.63118534
8942_AT1,7.250129858,22.82272879,28.87999198
8972_AT1,14.11939342,21.21881647,24.84198582
8974_AT1,8.403317549,15.51672574,16.79894644
8985_AT1,4.169410451,28.64868924,25.78451471
89869_AT1,17.65251119,7.445044691,16.29776725
89872_AT1,9.906003714,6.253967581,7.46948556
89874_AT1,13.29514293,5.90321459,13.79542702
8992_AT1,111.5232497,35.33262213,8.79801453
9016_AT1,14.88920889,2.115419228,6.683179842
90161_AT1,12.70461849,6.738463077,16.27587132
9023_AT1,4.084018375,14.98656034,27.28195003
90423_AT1,38.04181973,25.82824142,7.19344829
9045_AT1,0,0.358034824,0.18384693
9056_AT1,3.870207928,5.140639608,4.46741933
9057_AT1,3.520485281,10.9321342,23.7583437
9058_AT1,7.229117514,13.91495657,20.0509399
9060_AT1,57.84324555,18.13861889,24.43776413
9061_AT1,35.04661877,0.826004392,61.04364127
90701_AT1,5.698394462,75.51119558,6.417660143
9091_AT1,30.90818375,26.82384363,4.257976326
91012_AT1,6.594179985,23.66003144,3.324155354
9107_AT1,35.45571581,0.27248707,58.23547118
9108_AT1,9.339505053,15.5040934,6.275737718
9114_AT1,2.623715879,0.843560927,51.70122051
91179_AT1,6.213227968,17.132626,7.851225125
91227_AT1,26.13516147,10.71153579,17.41773064
9123_AT1,14.32877697,10.6970846,1.601279772
91373_AT1,9.322163867,8.40132117,4.218077527
9152_AT1,11.31487625,18.42496291,10.30842225
9153_AT1,12.83753788,9.492864534,14.20914024
9154_AT1,10.82220783,19.91559009,16.42946383
9162_AT1,11.59495011,10.53453502,12.85519494
9167_AT1,11.86427312,3.329703505,9.208261469
91703_AT1,13.24742526,17.82968501,22.00363831
91734_AT1,13.75609079,9.731266334,4.847273534
9187_AT1,13.44806771,13.23949894,6.135549976
9194_AT1,0,1.304891692,71.0001277
9197_AT1,10.44427402,25.57408456,2.042591345
9200_AT1,20.62337246,23.02286101,4.276612174
92086_AT1,19.99065012,10.83905219,24.95540605
9227_AT1,11.93467966,26.54902915,11.70789836
92370_AT1,6.385751506,22.10182501,11.88812727
9245_AT1,12.70907062,3.537789819,10.20040971
92483_AT1,13.55162471,25.73927077,19.32728668
9249_AT1,0,6.153379046,0
92579_AT1,8.255906024,6.575341293,8.903297853
92745_AT1,12.17943422,24.84967694,26.67000275
9296_AT1,81.83505917,5.518986786,71.82426247
93010_AT1,2.513637195,20.3731058,12.09192935
93034_AT1,11.6679305,6.543097637,13.11702787
93100_AT1,38.11948067,61.15971949,4.909728547
93183_AT1,6.682193357,26.26430019,18.59269948
9331_AT1,5.724750658,15.86121755,7.98136148
9334_AT1,6.726608011,66.72308615,61.31001974
9348_AT1,15.34349771,11.19367646,8.736589679
93492_AT1,13.63229878,8.053533377,20.84417298
93517_AT1,7.97053661,12.14096231,6.802125958
9356_AT1,10.11820156,21.13967568,11.66727395
9365_AT1,17.52533734,6.707400417,6.504170711
9374_AT1,6.326156738,3.228709327,4.932637317
9376_AT1,14.59119026,15.90269582,16.11654656
9377_AT1,2.81157635,1.955974431,21.13409152
9380_AT1,57.03031854,33.61844727,32.22867147
9388_AT1,42.69621458,30.03944111,27.72829026
9390_AT1,14.22069486,8.382637457,11.27466199
9394_AT1,9.304996336,19.00770797,10.91866222
93979_AT1,19.01177918,25.583689,14.31369687
94005_AT1,6.684612287,0.12083535,3.145647473
94033_AT1,14.22438155,34.20811416,6.962323482
9415_AT1,7.959903949,7.09031976,8.415629727
9420_AT1,56.07375875,9.620321952,13.15954301
9429_AT1,18.49486942,0.674521838,2.453488618
9435_AT1,14.49792091,20.03931519,8.103192957
9453_AT1,52.59251633,29.57150627,68.67434179
9468_AT1,21.72842861,14.32405184,7.286788041
9469_AT1,5.210840449,2.082212691,6.600193555
948_AT1,426.2916903,432.4272794,463.3049035
9481_AT1,11.48492047,15.20484989,18.27528895
9487_AT1,13.78918762,7.329968483,14.09122964
9488_AT1,33.7948511,57.13379179,10.93443269
9489_AT1,10.95338943,25.76422598,18.56381661
949_AT1,21.58321131,11.05541328,16.84825609
9497_AT1,11.7462814,14.33794448,10.4716884
9498_AT1,12.40595046,9.621977531,26.15968154
95_AT1,14.22311127,10.54742093,1.947477756
9514_AT1,15.51627249,19.88757256,22.10773103
9517_AT1,40.94677088,3.349834886,43.62185175
952_AT1,3.687007312,15.48077142,20.04182622
9524_AT1,16.95174551,4.38290744,9.102194275
953_AT1,3.409362533,20.25020493,13.39526367
9536_AT1,12.57701924,28.06009942,3.825846529
954_AT1,11.74281538,9.841755375,7.671247646
955_AT1,6.266303682,6.785187632,2.056926683
9550_AT1,0,9.38664455,0
956_AT1,7.888350674,11.49730146,9.850073095
9562_AT1,0.37912887,10.95364221,13.02268697
9563_AT1,13.13442169,49.01406899,12.3732025
957_AT1,4.332489166,18.46978563,3.653978164
9583_AT1,22.86346517,1.694442103,5.44292041
9588_AT1,390.4677781,166.9764171,210.8784686
9615_AT1,26.69557139,15.20752723,30.80950656
9651_AT1,30.98074932,21.27370594,13.56307518
9653_AT1,1.128457407,11.55237747,4.524705058
9663_AT1,1.93523963,53.19275239,4.812222671
9677_AT1,7.750441272,3.111051398,6.571220535
97_AT1,16.0100691,1.472719211,16.88749016
9739_AT1,34.56758882,15.47862145,8.41576942
9757_AT1,14.46270049,8.262625039,12.16990899
978_AT1,42.7532776,11.12211936,8.936304082
9789_AT1,60.81057957,0.982156562,16.21131217
9791_AT1,59.63631271,21.06814521,69.93023963
98_AT1,45.00257415,19.36787266,1.253354722
9807_AT1,14.61108215,14.85877551,5.591622914
9843_AT1,15.27046379,17.76479106,15.09271619
9869_AT1,3.052130665,24.5546302,12.72017535
9890_AT1,18.51419024,13.98211594,6.740083985
9896_AT1,25.53053533,6.045367913,17.88908119
9917_AT1,41.46134051,9.264009703,73.35044297
9942_AT1,8.453939664,36.34074884,18.27189759
9945_AT1,1.496533909,29.08302616,96.84910808
9951_AT1,18.04205504,9.62638228,21.02985773
9953_AT1,20.2849587,5.189942417,9.696956714
9955_AT1,22.88347524,5.010617713,8.146010458
9956_AT1,22.60254008,18.50591462,19.71419332
9957_AT1,29.65316577,10.16739474,21.0240695
9962_AT1,64.13583885,17.38783317,1.120337024
9963_AT1,22.00924053,11.1752817,9.677612362
9990_AT1,4.979096441,7.721466016,4.616236736
